Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46
1167.857,2539.823,3197.619,1600.167,2311.053,3067.524,1471.952,1530.216,2281.833,813.545,926.636,2660.05,1576.8,2970.039,2264.588,3950.769,1834.625,2092.8,1292.714,2717.21,3292.684,750.684,1509.474,1201.526,2927.4,1323.04,1972.258,2914.276,2296.539,1986.875,1418.05,1453.882,2291.875,2527.389,2688.147,2853.154,5819.192,1997.12,3313.542,3057.778,3635.118,1844.591,4086.481,2531.675,3223.158,1643.65,1764.812,3964.95,1417.231,1462.735,1973.781,2071.697,1639.553,1696.034,1871.605,517.375,1333.281,551.963,1135.25,745.412,1183.828,505.565,1840.793,1295.5,1202.067,1554.263,690.917,542.368,594.067,578.636,1369.528,1879.429,1004.518,1313.688,1797.8,2443.129,2359.542,601.708,753.263,759.93,1191.95,952.125,1649.273,1175.053,2168.133,1724.714,1479.808,2463.542,656.074,830.086,2210.143,1987.677,2516.227,2161.042,1291.043,1422.6,1055.556,1687.756,538.267,461.091,1431.897,518.517,1409.667,381.63,448.571,711.391,676.037,877.0,1362.595,1466.256,1199.304,1322.5,1470.16,640.76,1136.319,1377.407,479.75,1413.939,2108.848,3120.355,3227.678,2450.091,2069.364,710.262,999.532,941.778,661.769,538.067,644.44,2019.286,1291.429,766.889,1827.826,2623.783,772.789,811.556,1840.25,905.2,4178.036,1570.576,2166.432,1340.0,956.333,977.655,1340.571,1072.75,798.292,615.739,578.133,2026.394,1197.636,894.781,1601.35,1141.08,621.414,1282.957,1413.935,1604.654,733.273,620.808,1176.485,952.818,626.222,1271.036,1116.69,437.24,1104.9,914.37,722.194,901.636,1756.125,572.0,695.143,851.455,1254.4
1140.714,2560.294,3269.048,1740.667,2581.842,2847.667,1507.714,1466.757,2221.667,950.273,932.909,2560.45,1599.2,2864.077,2294.529,3965.269,1655.75,2002.2,1340.286,2890.421,3053.632,774.316,1556.0,1180.316,2960.64,1311.96,1911.355,2914.172,2292.923,2266.5,1452.25,1445.235,2557.625,2466.611,2629.647,2796.615,5874.154,2010.64,3301.292,3143.278,3508.941,1792.773,4057.926,2464.575,3143.737,1683.3,1934.594,3857.925,1400.308,1544.771,2052.0,2026.97,1765.34,1653.793,1813.579,572.25,1244.469,512.185,1125.042,795.824,1171.103,459.391,1887.655,1286.587,1080.0,1475.395,686.375,528.895,604.2,538.864,1297.333,1919.19,902.556,1289.906,1709.057,2478.548,2288.333,544.458,628.211,806.744,1175.45,925.5,1699.545,1190.053,2236.333,1683.429,1462.769,2531.417,702.593,835.229,2206.743,2006.194,2508.455,2164.562,1339.435,1485.971,989.278,1639.467,476.467,532.273,1565.724,550.655,1437.0,377.407,472.857,673.783,616.111,837.296,1308.929,1461.615,1199.304,1278.808,1426.6,694.64,1077.872,1421.963,494.464,1475.49,2168.63,3138.064,3145.536,2658.818,1997.849,700.952,1035.106,1112.444,781.731,540.333,708.36,2268.928,1190.536,898.333,1609.565,2519.652,978.947,1598.222,1548.8,1118.975,4123.0,1459.061,2604.108,1250.615,797.733,822.586,1259.971,871.781,717.292,594.609,524.6,1928.333,1126.227,910.781,1653.9,931.84,622.241,1460.565,1688.968,1358.462,725.182,436.231,1170.151,701.182,327.111,1279.607,931.103,546.64,1126.5,626.222,616.25,1123.545,1482.833,592.0,848.286,907.0,1546.56
1258.143,2764.412,3333.572,1573.167,2665.0,2918.857,1528.0,1537.324,2114.417,658.091,909.455,2499.5,1513.667,2775.115,1949.529,3837.154,1560.375,1724.6,990.571,2689.21,2625.895,832.842,1698.316,1300.421,2957.24,1327.36,1912.903,2918.069,2460.461,1923.0,1428.15,1679.177,2743.75,2315.667,2808.147,2809.0,5869.577,1823.92,3331.958,3025.722,3480.353,1808.045,4155.667,2490.45,3255.21,1631.2,1839.688,3811.525,1367.0,1650.795,1934.156,2043.667,1858.872,1676.966,1792.711,581.458,1216.781,532.556,1085.333,763.529,1189.345,534.565,1833.483,1199.391,1169.4,1527.579,759.167,423.211,517.133,527.591,1345.722,1888.492,932.333,1212.062,1672.429,2359.774,2410.458,540.333,617.105,703.512,1206.9,920.0,1519.273,1265.632,2155.6,1747.786,1293.885,2369.208,637.518,781.486,2146.286,2023.71,2568.909,2157.417,1259.826,1501.943,924.167,1515.422,447.4,508.159,1621.621,506.241,1339.758,374.37,511.905,694.609,634.963,876.815,1313.786,1517.205,1212.261,1300.923,1461.12,673.88,1100.468,1343.407,538.464,1533.653,2172.478,3097.839,3186.857,2667.909,1957.455,711.476,1032.106,1048.074,765.019,499.067,721.76,2207.238,1127.464,963.333,1273.652,2333.739,1000.105,1662.778,1410.45,1130.925,4109.571,1418.939,1610.703,1337.538,1470.133,1381.103,1334.486,1314.656,1078.417,743.783,702.033,1624.849,976.727,735.406,1345.8,1566.6,656.31,1038.87,1220.484,1490.154,668.636,1051.962,1559.758,1348.591,758.815,1427.857,1129.552,475.52,1036.65,970.259,779.806,677.091,1653.917,592.931,799.524,758.409,1073.28
1323.643,2910.294,3510.667,1686.667,2539.421,3069.905,1579.762,1495.027,2211.75,786.455,900.636,2654.35,1581.533,2817.692,2330.588,3837.577,1535.875,1933.133,1245.071,2825.579,3070.105,779.526,1536.316,1200.158,2900.32,1264.64,1930.484,2895.724,2313.846,2019.0,1322.65,1419.177,2566.875,2279.389,2775.412,2761.731,5749.961,1964.68,3306.917,3158.111,3483.323,1855.773,3928.259,2475.4,3259.684,1648.85,1963.125,3734.325,1244.077,1670.385,1874.812,2131.394,1871.596,1650.241,1875.105,623.542,1205.062,537.926,1091.792,786.676,1184.793,470.087,1723.552,1240.609,1305.067,1428.632,741.792,500.316,620.6,475.818,1422.167,1925.778,904.593,1241.0,1734.886,2465.387,2291.292,594.083,753.737,732.977,1282.8,916.583,1626.455,1267.211,2258.467,1779.643,1413.192,2288.125,646.889,819.743,2259.457,1947.323,2301.864,2069.396,1343.696,1437.257,956.333,1649.467,451.2,520.818,1548.172,523.172,1506.333,402.926,534.048,832.739,647.0,856.741,1381.833,1533.538,1199.565,1200.346,1425.12,625.4,1129.383,1307.444,555.107,1664.592,2087.37,3122.871,3154.893,2778.0,2075.303,709.905,1019.489,1119.741,759.077,510.233,775.92,1779.643,1355.0,715.5,1798.913,2801.913,773.105,962.167,1890.6,997.95,4415.857,1895.879,3049.811,1106.692,630.2,670.414,1253.0,701.781,547.542,460.696,488.167,1877.636,981.545,905.656,1470.3,1054.6,622.241,1511.652,1635.484,1369.692,638.727,379.654,1205.212,661.227,385.778,1344.214,839.103,535.92,1135.475,605.852,561.056,1169.909,1332.5,611.828,811.524,969.636,1481.68
1039.857,2512.294,3375.333,1560.75,2637.368,2843.619,1525.0,1477.595,2254.708,886.545,963.0,2615.1,1497.133,2922.769,2444.647,3867.923,1584.5,2129.133,1549.714,2787.684,3119.368,726.158,1424.053,1157.579,2888.64,1312.72,1842.032,2860.759,2292.846,2016.625,1351.1,1377.235,2542.375,2494.556,2698.235,2698.731,6018.346,1936.0,3390.958,2889.556,3392.618,1841.0,3982.63,2373.7,2979.21,1691.2,1970.406,3711.875,1185.923,1628.313,1937.562,2112.697,1827.66,1644.0,1816.553,642.208,1232.656,556.593,1181.104,748.5,1069.724,563.87,1782.621,1245.63,1155.2,1454.579,804.292,482.0,525.867,468.0,1442.639,1873.968,903.222,1205.156,1685.857,2358.677,2332.625,520.042,774.842,762.0,1285.0,931.75,1561.182,1233.368,2232.433,1646.0,1370.615,2281.458,602.593,829.343,2105.314,2022.161,2726.182,2051.646,1486.348,1445.857,955.389,1673.289,409.467,497.955,1350.103,533.31,1306.485,381.148,518.714,821.087,662.259,906.593,1542.714,1651.0,1303.783,1095.423,1465.68,646.52,1098.213,1238.296,532.607,1727.367,1954.326,3038.226,3077.857,2648.091,2217.818,699.214,1064.234,1169.222,726.558,576.333,833.8,1910.619,1325.75,755.722,1793.174,2710.826,780.526,914.5,1814.85,1003.225,4153.286,1989.182,3338.784,1101.077,738.067,888.862,1360.057,663.125,560.125,519.522,467.867,1910.394,1117.909,846.531,1560.2,1051.96,557.31,1331.696,1557.161,1362.692,635.227,496.423,1026.455,752.818,493.704,1320.929,1085.241,559.76,1100.75,703.963,655.917,1038.455,1470.208,560.034,659.048,878.136,1512.0
1053.214,2622.353,3213.667,1541.25,2424.368,2954.714,1398.857,1470.703,2345.542,896.091,914.091,2721.6,1556.667,2959.0,2370.412,3943.615,1683.125,1954.067,1346.143,2710.263,2873.737,797.158,1462.737,1163.053,2912.36,1284.16,1813.032,2929.483,2338.615,2004.375,1316.6,1382.588,2298.75,2435.778,2726.677,2736.423,5901.808,1846.84,3223.292,2929.389,3433.5,1749.0,3914.333,2335.4,3056.263,1704.1,1929.219,3618.7,1158.538,1898.0,1941.594,2075.394,1812.723,1585.569,1854.5,601.042,1078.812,473.704,1118.833,730.618,1119.966,489.609,1869.345,1183.63,1211.6,1342.868,825.583,373.316,472.0,393.273,1260.278,1876.682,769.0,1254.281,1563.2,2206.064,2307.042,569.792,678.053,693.488,1192.85,992.167,1546.818,1351.421,2183.433,1739.143,1378.885,1965.25,612.556,700.4,2112.029,2049.774,2643.136,2153.271,1518.609,1503.229,877.667,1495.311,355.867,507.955,1432.69,575.483,1376.303,371.741,488.81,773.087,661.037,918.889,1446.976,1478.872,1234.565,1181.115,1505.76,647.8,1156.362,1278.963,495.571,1670.367,2167.13,2958.194,3135.786,2515.061,1987.909,728.905,1047.872,1045.296,745.019,591.233,648.24,1903.619,1254.5,699.611,1844.13,2709.478,760.579,1006.0,1855.9,1064.525,4257.071,1849.667,3009.703,1098.846,653.0,818.069,1242.371,775.469,588.083,556.826,428.5,1838.758,1079.091,835.875,1451.1,963.8,650.621,1445.348,1591.806,1422.308,751.682,521.346,1038.636,769.727,555.296,1351.857,1035.034,581.52,1206.825,840.0,687.778,910.045,1546.208,582.862,701.238,799.273,1262.52
1251.357,2703.529,3288.048,1600.333,2622.842,2898.714,1514.476,1424.865,2044.75,784.0,1016.545,2396.05,1561.733,2811.423,2273.177,3892.423,1580.75,1894.333,1299.929,2755.842,3142.263,802.421,1431.526,1285.0,3050.04,1200.24,1886.774,2974.862,2394.077,2188.625,1395.25,1565.882,2879.75,2317.5,2768.294,2782.154,5801.539,1832.12,3400.583,3021.111,3381.323,1829.682,3797.519,2451.675,3015.0,1606.4,1958.188,3670.0,1335.385,1728.012,1930.0,2100.879,1795.723,1698.19,1761.368,564.625,1151.406,530.963,1095.083,771.147,1100.517,520.522,1822.172,1247.957,1259.867,1486.895,802.417,470.842,497.933,477.182,1361.583,1864.841,864.0,1282.312,1632.0,2273.387,2402.5,509.333,681.842,754.465,1196.85,929.0,1609.0,1302.684,2206.6,1621.929,1323.192,2189.083,616.296,766.914,2043.771,1944.968,2664.0,2137.375,1375.0,1500.086,906.889,1641.156,426.8,513.159,1468.862,578.345,1398.273,439.222,496.524,777.957,606.815,868.889,1376.31,1555.872,1182.609,1226.654,1398.4,596.16,1202.468,1349.37,508.643,1525.878,2124.478,3087.355,3255.643,2529.576,2110.758,705.881,1034.234,1010.444,696.654,581.667,645.4,1823.5,1279.357,750.833,1756.957,2803.0,782.737,964.611,1842.0,1027.175,4154.393,1844.697,2890.324,1191.615,822.533,836.552,1277.543,723.188,589.667,532.087,453.5,1959.667,1107.364,941.594,1543.6,1049.76,698.069,1392.13,1585.677,1316.577,688.591,543.846,1085.939,794.545,543.333,1290.75,999.069,586.0,1147.55,757.63,677.972,1067.909,1497.208,516.276,657.238,928.773,1405.92
1063.357,2722.059,3107.667,1589.667,2719.21,3083.428,1483.143,1527.459,2127.667,790.0,902.273,2574.35,1353.133,2756.115,2072.529,3719.615,1547.125,1889.267,1316.143,2654.0,3058.0,772.737,1442.737,1256.211,2946.08,1434.84,1853.871,2886.241,2386.461,2232.75,1394.15,1442.412,2596.75,2447.944,2722.323,2845.154,5818.769,1954.36,3253.042,2836.722,3576.912,1766.045,3739.889,2301.675,2957.526,1646.1,1826.906,3594.825,1370.462,1664.289,1983.594,2036.333,1815.255,1589.931,1776.5,537.667,1218.656,512.037,1167.542,783.147,1092.034,527.913,1785.897,1165.239,1222.667,1379.026,690.75,424.368,496.467,490.727,1368.556,1832.444,880.444,1179.906,1578.143,2277.677,2376.167,532.458,683.895,731.581,1122.2,1187.042,1583.273,1196.053,2127.767,1713.0,1411.038,2226.125,690.111,749.286,2129.2,1982.0,2602.818,2072.521,1350.13,1434.8,950.278,1498.378,400.667,512.523,1451.655,575.793,1331.727,428.0,498.619,704.609,627.148,862.518,1368.857,1516.308,1120.652,1205.231,1445.0,663.56,1061.447,1406.074,559.643,1539.184,2109.261,3062.742,3288.607,2602.667,2099.061,699.857,1034.234,1026.926,713.558,559.767,650.72,1813.667,1272.179,875.111,1734.087,2736.13,777.684,883.889,1849.55,1024.375,4031.714,1795.697,3025.487,1223.538,696.6,849.31,1270.143,699.406,558.125,529.696,446.967,1883.667,1159.091,872.594,1514.3,1038.8,616.241,1321.913,1512.032,1313.462,673.455,537.308,1063.424,749.182,421.259,1332.75,947.931,523.28,1225.275,725.148,625.556,1015.227,1460.625,560.931,747.143,924.455,1471.64
1169.357,2793.882,3227.762,1624.667,2464.474,2982.905,1518.333,1512.351,2087.375,812.818,848.455,2599.8,1578.4,2932.461,2345.235,3874.615,1529.0,1958.333,1297.071,2607.632,3039.105,746.947,1396.105,1196.895,2903.56,1245.28,1874.548,2962.414,2260.154,2167.25,1492.4,1557.882,2450.0,2407.889,2717.5,2669.692,6040.346,1799.68,3328.0,3022.833,3500.706,1833.318,3997.667,2374.825,3131.21,1650.3,1878.812,3757.225,1314.615,1708.795,1927.0,2130.515,1736.298,1624.138,1783.421,582.833,1209.812,549.259,1173.938,790.676,1114.828,436.0,1803.931,1262.109,1167.267,1395.632,744.375,455.895,530.867,473.955,1348.972,1832.46,889.482,1270.156,1548.457,2278.064,2245.958,560.0,589.053,765.581,1143.45,1380.375,1554.091,1280.211,2104.8,1742.071,1426.923,2188.5,564.963,709.171,2166.943,1945.065,2578.5,2122.521,1252.783,1498.286,895.111,1592.533,422.533,499.273,1521.793,600.552,1435.636,386.148,479.286,692.043,624.518,859.741,1320.095,1410.718,1106.435,1218.5,1361.96,652.16,1142.021,1373.37,523.643,1493.837,2178.261,2906.452,3212.107,2528.152,2120.97,748.143,1034.0,928.704,694.346,578.933,607.28,1951.81,1287.786,786.333,1759.565,2729.0,785.895,865.944,1825.25,1071.725,4135.214,1760.303,2665.081,1220.308,856.0,879.172,1306.714,849.281,625.792,613.217,443.167,1986.061,1136.091,938.0,1421.0,1087.88,614.241,1303.696,1510.71,1348.769,646.182,508.577,1059.182,721.5,432.741,1333.321,989.172,533.92,1142.8,711.667,651.778,946.273,1288.542,587.552,775.048,892.909,1223.96
1279.643,2757.177,3233.286,1617.667,2468.79,3053.572,1588.857,1514.297,2146.375,693.364,942.636,2526.85,1493.2,2784.961,2027.0,3799.923,1769.75,1839.333,1235.857,2735.579,2795.21,839.684,1585.842,1286.421,3027.2,1346.44,1894.419,2908.69,2550.385,2131.375,1345.75,1452.941,2587.625,2301.222,2791.147,2826.731,5643.077,2023.64,3422.167,3150.389,3504.029,1764.5,3892.407,2404.65,2906.316,1873.1,1823.344,3743.3,1389.077,1738.458,1895.406,2200.758,1862.872,1587.897,1735.789,609.792,1203.094,545.667,1201.042,771.941,1108.724,506.174,1747.448,1235.109,1225.667,1380.263,742.875,485.684,631.133,524.409,1500.417,1848.746,893.778,1270.156,1669.857,2361.936,2341.5,507.5,707.789,757.535,1123.15,1584.0,1769.455,1246.105,2307.933,1624.929,1337.385,2305.292,651.518,808.229,2233.4,2003.516,2493.864,2137.583,1353.174,1443.971,939.056,1617.889,430.933,483.409,1477.862,599.276,1480.121,423.37,439.905,684.087,650.889,919.593,1321.167,1428.308,1125.609,1310.615,1367.52,666.88,1113.234,1464.407,552.964,1560.388,2130.413,3050.129,3143.072,2678.697,1950.758,705.69,1052.936,992.407,749.769,547.3,734.28,1775.024,1179.857,718.667,1827.435,2902.261,761.737,810.556,1914.7,1067.65,3995.893,1707.061,2833.027,1192.231,793.867,843.483,1206.629,805.062,645.625,575.13,505.067,1916.515,1148.227,977.5,1479.6,928.36,606.655,1242.957,1508.29,1315.923,695.455,471.577,1060.061,793.182,555.333,1336.286,988.793,543.12,1186.8,739.704,630.25,1020.364,1248.917,587.034,674.0,931.864,1258.68
1210.857,2793.529,3226.762,1790.667,2604.263,3029.524,1598.286,1504.378,2028.333,708.455,912.273,2566.65,1344.133,2977.039,2039.882,3801.654,1766.625,1788.867,1102.571,2616.316,2792.0,823.421,1512.789,1258.053,2905.6,1329.84,1933.71,2893.0,2669.0,2409.0,1385.4,1491.706,2416.875,2409.0,2785.294,2808.731,5756.231,2137.84,3264.583,3022.5,3434.912,1817.227,4029.889,2517.875,3068.158,1736.25,1857.031,3726.45,1395.462,1652.06,2075.094,2170.909,1728.553,1656.345,1671.737,527.583,1235.125,513.0,1074.542,812.471,1121.172,523.522,1798.069,1264.652,1038.667,1389.868,729.625,546.0,608.2,470.273,1561.278,1844.857,888.593,1320.156,1736.943,2413.258,2405.958,494.25,797.0,735.349,1202.2,1626.042,1623.455,1215.053,2283.333,1639.786,1385.577,2262.417,676.63,823.971,2105.714,1983.613,2647.864,2163.271,1439.087,1497.114,918.444,1614.956,410.6,407.159,1526.0,592.207,1401.788,378.481,512.857,709.217,635.593,869.037,1198.167,1367.205,1083.087,1259.615,1394.56,707.64,1141.255,1524.333,501.5,1558.122,2122.5,3051.936,3193.464,2693.879,2024.03,701.024,1017.681,992.407,746.423,559.5,729.6,1831.452,1237.0,729.278,1797.609,3048.957,834.474,973.167,1985.35,1124.825,3948.572,1537.788,2611.568,1284.538,712.933,901.759,1327.486,835.031,672.292,645.609,458.667,1812.515,1079.182,907.969,1431.1,1070.16,644.414,1309.696,1612.613,1240.269,712.455,460.692,1027.151,745.364,493.593,1275.679,956.793,508.24,1166.025,759.63,670.444,916.0,1278.0,569.862,748.619,935.409,1214.12
1182.714,2778.235,3237.762,1621.583,2557.368,3002.857,1587.19,1546.73,2142.583,819.0,798.364,2598.05,1320.667,2928.615,2166.647,3779.731,1587.375,1859.933,1164.857,2641.474,2802.737,912.316,1555.316,1154.842,3025.72,1353.08,1798.968,3002.931,2507.231,2305.75,1506.65,1587.882,2846.0,2375.833,2742.441,2775.231,5871.039,1831.88,3312.792,2829.833,3465.147,1693.864,4134.0,2474.175,3275.053,1638.95,1951.281,3710.6,1348.0,1623.181,1937.75,2063.242,1800.192,1523.431,1616.842,624.042,1122.531,560.0,1131.917,786.471,1111.379,532.783,1764.138,1225.717,1215.4,1478.395,657.917,489.105,555.933,441.5,1577.389,1890.698,893.296,1309.375,1683.857,2394.677,2393.25,615.625,769.579,774.023,1164.6,1696.875,1531.273,1184.316,2331.767,1702.643,1326.5,2292.958,612.148,795.457,2171.029,1990.29,2588.5,2158.312,1410.696,1498.943,945.111,1641.444,444.6,485.5,1534.759,611.034,1408.182,399.185,419.429,674.522,625.0,932.778,1217.048,1444.718,1016.739,1198.346,1405.56,651.08,1064.511,1429.556,505.5,1600.918,2216.87,3003.968,3180.5,2671.394,1939.879,647.357,1018.255,948.704,754.596,573.933,663.8,1935.31,1266.25,748.333,1831.565,2955.261,801.053,823.333,2009.5,1073.525,3797.678,1975.727,3209.406,1238.538,646.8,857.207,1233.914,641.844,516.667,514.261,458.033,1846.515,970.273,954.0,1392.7,927.4,681.793,1371.826,1607.903,1289.154,721.182,457.923,1049.606,758.682,534.518,1311.071,970.966,444.8,1158.65,771.593,679.333,874.682,1388.583,558.31,689.714,779.0,1050.24
1119.357,2642.353,3145.19,1576.25,2507.947,2995.524,1619.381,1576.378,2174.625,837.909,947.182,2557.7,1368.867,2975.5,2171.765,3854.115,1521.125,1833.533,1242.714,2701.474,3093.158,909.421,1470.737,1159.158,3162.08,1341.04,1849.581,2933.414,2271.539,2263.125,1387.1,1490.412,2803.125,2379.889,2684.323,2578.385,5981.154,1877.28,3353.417,2923.0,3424.823,1786.0,4167.778,2495.45,3315.263,1710.3,1896.781,3802.125,1523.231,1640.169,1979.406,2088.091,1768.681,1543.362,1654.053,573.042,1204.0,536.296,1020.583,811.382,1158.828,532.87,1624.517,1229.565,1168.067,1502.763,689.167,444.105,549.2,527.136,1496.889,1826.286,881.444,1287.844,1689.114,2289.226,2338.583,544.333,752.368,719.512,1095.4,1707.25,1605.455,1249.0,2306.067,1672.857,1333.538,2287.542,627.333,833.114,2237.029,2048.258,2585.227,2165.521,1600.0,1466.457,971.222,1596.044,459.867,456.455,1411.103,537.793,1288.151,459.704,454.81,741.783,634.37,912.63,1291.714,1405.769,1115.957,1043.231,1473.64,629.12,1025.064,1273.667,513.143,1611.857,2104.13,2884.839,3030.893,2745.242,2042.394,694.905,1065.681,891.778,724.346,570.667,725.4,1845.595,1191.071,739.056,1784.435,3201.087,816.105,752.556,2197.25,1148.275,3648.964,1819.909,3036.703,1106.615,713.667,778.276,1198.486,683.719,517.708,559.087,442.7,1865.151,1052.182,974.625,1358.4,999.56,584.897,1320.435,1524.613,1399.962,627.955,531.077,1079.303,861.909,539.148,1282.036,977.655,472.92,1078.55,843.222,679.361,710.318,1496.625,533.138,696.857,807.636,1103.52
1123.714,2651.823,3111.0,1758.25,2548.737,3073.667,1531.286,1553.892,2134.833,973.364,886.636,2641.05,1327.933,3100.192,2351.588,3972.923,1726.5,1850.0,1239.714,2708.105,3130.263,862.632,1505.211,1189.579,2897.36,1387.2,1921.839,2978.345,2399.077,1939.75,1358.45,1484.059,2572.25,2410.778,2737.235,2864.923,5757.654,1952.56,3176.917,3019.222,3455.382,1831.182,4186.148,2478.425,3252.579,1830.4,1818.625,3833.425,1434.615,1638.928,1820.219,2176.273,1696.979,1474.121,1606.526,600.042,1152.812,532.296,1035.208,848.059,1147.793,521.522,1621.483,1188.348,1157.667,1501.553,686.083,493.789,631.533,486.636,1505.611,1914.063,931.593,1320.688,1712.257,2433.903,2309.667,572.458,741.263,771.209,1025.8,1775.667,1658.545,1218.895,2427.067,1669.714,1454.731,2407.167,702.852,869.8,2294.657,1943.742,2624.864,2243.938,1576.652,1426.371,994.944,1617.778,480.333,453.636,1409.345,532.69,1340.818,420.185,420.095,664.261,693.556,868.148,1380.429,1474.385,1183.478,982.808,1266.4,721.32,956.34,1290.296,519.286,1600.163,2203.87,3233.581,3198.357,2376.03,1920.303,692.738,975.043,852.778,723.519,503.633,760.88,1733.69,1257.821,688.056,1681.696,3209.783,707.316,970.833,2114.8,1221.275,3784.214,1560.242,2827.216,1237.846,754.667,850.345,1188.914,761.719,537.667,553.565,407.633,1904.242,1047.864,909.719,1337.95,914.44,598.586,1422.043,1555.032,1430.192,660.818,444.692,1024.606,697.636,415.519,1298.643,970.828,558.76,1171.975,732.667,652.25,955.545,1315.625,562.862,691.762,883.773,1221.96
1151.357,2711.882,3091.667,1754.25,2594.79,3084.286,1641.0,1586.27,2079.833,780.909,937.818,2548.6,1426.533,2800.731,2250.471,3888.192,1633.5,1882.4,1174.143,2724.21,3019.053,830.842,1456.316,1258.526,2891.8,1283.96,1814.452,2877.034,2485.385,1987.5,1411.75,1504.471,2460.0,2341.722,2726.765,2673.192,5936.692,1942.88,3264.583,3031.889,3504.382,1851.045,4145.704,2445.375,3149.158,1730.75,1989.844,3760.375,1493.615,1695.735,2035.031,2174.667,1791.128,1387.138,1513.421,544.125,1173.625,513.407,1030.062,803.382,1142.621,506.0,1569.207,1236.174,1150.933,1428.684,567.792,490.474,585.667,516.273,1497.944,1828.651,856.444,1235.812,1611.457,2354.613,2284.917,557.0,772.158,718.93,1192.4,1856.208,1632.455,1195.737,2382.467,1772.929,1312.269,2377.375,662.889,789.857,2206.171,1892.613,2487.773,2255.042,1612.348,1452.2,943.278,1625.444,375.267,435.136,1407.655,570.931,1400.606,414.593,442.381,675.696,677.852,918.407,1407.048,1492.667,1136.522,1058.308,1314.0,684.68,966.894,1264.37,557.964,1508.714,2263.326,3318.806,3243.607,2325.879,1905.0,718.476,974.404,788.741,671.538,476.867,721.28,1898.643,1279.679,545.556,1736.304,3068.652,777.789,684.778,2193.0,1079.9,3558.893,1622.97,2772.892,1149.769,776.067,815.793,1247.086,795.312,578.333,496.957,479.4,1903.333,1050.091,924.969,1249.55,1013.64,719.31,1402.565,1449.194,1230.077,676.864,472.462,1043.303,693.182,409.222,1217.536,934.517,645.76,1159.05,638.556,637.389,951.955,1114.208,563.0,700.19,1065.455,1437.56
1221.357,2737.294,3113.81,1710.417,2528.263,2885.81,1539.095,1627.568,2155.708,715.0,901.636,2606.8,1370.533,2832.846,2213.412,3858.539,1628.0,1837.467,1203.5,2692.895,2952.053,814.421,1496.0,1145.579,2904.56,1283.08,1884.032,2880.0,2406.461,2074.25,1430.65,1436.471,2686.375,2367.111,2676.647,2610.961,5817.039,1833.08,3391.083,2885.778,3478.618,1873.591,4015.407,2383.425,3154.684,1724.45,1999.531,3747.1,1369.846,1777.181,2018.0,2205.515,1751.979,1310.862,1596.026,556.583,1096.969,497.926,1050.25,834.029,1104.207,513.043,1564.241,1265.0,1020.4,1425.053,606.5,466.737,567.733,527.636,1413.083,1838.54,880.741,1193.469,1701.829,2361.548,2271.333,587.292,729.526,768.023,1229.9,1788.625,1547.091,1208.842,2497.0,1831.714,1333.731,2312.125,676.111,845.029,2235.857,1937.0,2639.318,2211.542,1721.87,1433.057,900.0,1623.178,409.667,404.523,1356.207,558.069,1222.091,411.778,483.048,713.565,683.889,873.185,1208.119,1405.923,990.565,1077.308,1373.88,735.24,1038.128,1387.519,530.357,1611.551,2126.587,2767.226,3084.178,2618.485,2048.152,684.286,1018.766,831.185,738.019,535.967,647.04,1751.69,1271.214,578.389,1797.087,3155.391,693.263,767.0,2041.55,1151.05,3659.572,1793.636,3105.594,1145.385,660.4,816.138,1196.086,649.0,477.917,537.174,380.767,1906.182,945.455,916.844,1391.45,894.44,702.931,1369.478,1621.645,1218.231,633.364,418.0,1019.939,676.273,399.852,1280.107,930.966,568.96,1126.875,678.593,637.361,1026.818,1105.125,511.31,721.286,976.136,1362.44
